@CWAVERAGERATING,@CWTOTALCOMMENT,@PROCESSIDENTIFIER,@MATURITYLEVEL,@CANDIDATE,@ALTERNATENAME,@SPLITNAME,@FRAMEWORXSTATUS,@CANDIDATEMANDATORY,@CANDIDATEEXPLANATORY,@UNIQUEIDENTIFIER,@NAME,@NOTESFROMPREVIOUSDEVELOPMENT,@CANDIDATEOPTIONAL,@BRIEFDESCRIPTION,@SPECIFICATION,@EXPLANATORY,@TYPE,@DELETEDPROCESS,@DATEVALIDATED,@WHENCREATED,@MANDATORY,@OPTIONAL,@VALIDATED,@EXPORTFLAG,@NEWPROCESSIDENTIFIER,@SORTID,@TEMPLATE,@WHENUPDATED,@REFERENCES,@NOTE,@ETOMPROCESSCONTEXT,@DESCRIPTION,@INTERACTION,@CANDIDATEINTERACTIONS,@EHEALTHDESCRIPTION,@EHEALTHNAME,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
0.0,0.0,1.3.3.8,6c6a1773598011df88790026b9bf6441,0,7.3.8 ITIL Service Catalogue Management,ITIL Service Catalogue Management,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,e8b3f7b8aa9711dd9438001de065480b,ITIL Service Catalogue Management [DELETED],,Reserved for future use.,Deleted,,Reserved for future use.,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2008-11-04T12:42:12,Reserved for future use.,Reserved for future use.,0,0,1.7.3.8 (This Process ID has been deliberately unused!),01.07.03.08,0,2021-11-23T20:25:33,,,Deleted,Deleted,Reserved for future use.,Reserved for future use.,"Service Catalog Management is defined within ITIL. Its role here is as a model or template for how other process areas should operate to align with the ITIL approach, where this is relevant for the hc provider concerned. Note that not all organizations wi",ITIL Service Catalogue Management,EVOLVEADMIN,,DFREED,,8,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.3.1 Develop Product Offering Catalog Specification,,b4509c908eca11e5bf18002590713bc0,,,e8cda95787ec11e5bf18002590713bc0,Develop Product Offering Catalog Specification,,,"Define, update, and remove the specification for a product offering catalog.",,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2015-11-10T14:52:11,,,0,0,1.2.7.2.3.1,01.02.07.02.03.01,0,2019-07-16T16:41:38,,,,"Develop Product Offering Catalog Specification defines, updates, and removes the specification for a product catalog. It uses the generalized Develop Catalog Specification process to develop a specific type of catalog specification, in this case a product offering catalog specification.",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.3.2 Develop Product Offering Catalog,,b4509c908eca11e5bf18002590713bc0,,,e8cda95887ec11e5bf18002590713bc0,Develop Product Offering Catalog,,,"Define, update, and remove a product offering catalog.",,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2015-11-10T14:52:11,,,0,0,1.2.7.2.3.2,01.02.07.02.03.02,0,2019-07-16T16:41:37,,,,"Develop Product Offering Catalog defines, updates, and removes a product offering catalog.  It associates a product offering and applicable product offering prices with a catalog.  The product offering may have been developed by an enterprise or on-boarded from another party.",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.3.3 Exchange Product Offering Catalog,,b4509c908eca11e5bf18002590713bc0,,,e8cda95987ec11e5bf18002590713bc0,Exchange Product Offering Catalog,,,Exchange a product offering catalog with another party.,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2015-11-10T14:52:11,,,0,0,1.2.7.2.3.3,01.02.07.02.03.03,0,2019-07-16T16:41:50,,,,"Exchange Product Offering Catalog exchanges a catalog with another party engaged in the value fabric.  The exchange may be sending a product offering catalog to another party or receiving one from another party.

It uses the generalized Exchange Catalog process to exchange a catalog, in this case a product offering catalog.",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.3.2.1 Define Product Offering Catalog,,b4509c908eca11e5bf18002590713bc0,,,e8cda96187ec11e5bf18002590713bc0,Define Product Offering Catalog,,,"Define, update, and remove a product offering catalog.",,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:11,,,0,0,1.2.7.2.3.2.1,01.02.07.02.03.02.01,0,2019-07-16T16:41:29,,,,"Define Product Offering Catalog uses the generalized Develop Catalog process and its sub-processes to define, update, and remove a specific type of catalog, in this case a product offering catalog.",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.3.2.2 Associate Product Offering with Product Offering Catalog,,b4509c908eca11e5bf18002590713bc0,,,e8cda96287ec11e5bf18002590713bc0,Associate Product Offering with Product Offering Catalog,,,Associate and disassociate a product offering to/from a product offering catalog.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:11,,,0,0,1.2.7.2.3.2.2,01.02.07.02.03.02.02,0,2019-07-16T16:41:05,,,,Associate Product Offering with Product Offering Catalog associates a product offering and applicable product offering prices with a catalog.  The product offering may have been developed by an enterprise or on-boarded from another party.,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.4.1 Define Product Offering Agreement Terms/Conditions,,b4509c908eca11e5bf18002590713bc0,,,e8cda96d87ec11e5bf18002590713bc0,Define Product Offering Agreement Terms/Conditions,,,Define terms/conditions for a product offering agreement.,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2015-11-10T14:52:13,,,0,0,1.2.7.2.4.1,01.02.07.02.04.01,0,2019-07-16T16:41:28,,,,"Define Product Offering Agreement Terms/Conditions defines product offering terms/conditions, such as financial terms (which includes such things as acceptable methods of payment), shipment terms, and service term (which includes early termination fees). 

The terms/conditions are accepted by a party when the offering is acquired.",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.4.2 Associate Product Offering and Price with Product Offering Agreement,,b4509c908eca11e5bf18002590713bc0,,,e8cda96e87ec11e5bf18002590713bc0,Associate Product Offering and Price with Product Offering Agreement,,,Associate a product offering and price(s) with a product offering template agreement and the product offering and price(s) with the terms/conditions.,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2015-11-10T14:52:13,,,0,0,1.2.7.2.4.2,01.02.07.02.04.02,0,2019-07-16T16:41:05,,,,Not used for this process element,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.3.1 Create Product Offering Promotion,,b4509c908eca11e5bf18002590713bc0,,,e8cda97f87ec11e5bf18002590713bc0,Create Product Offering Promotion,,,Engage with stakeholders engagement to develop a product offering promotion and associate it with applicable marketing campaigns and marketing communications.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:15,,,0,0,1.2.7.2.6.3.1,01.02.07.02.06.03.01,0,2019-07-16T16:41:22,,,,Not used for this process element,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.3.2 Select Product Offering Promotion Delivery Channels,,b4509c908eca11e5bf18002590713bc0,,,e8cda98087ec11e5bf18002590713bc0,Select Product Offering Promotion Delivery Channels,,,Select the appropriate channel or channels to support delivery of a product offering promotion.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:15,,,0,0,1.2.7.2.6.3.2,01.02.07.02.06.03.02,0,2019-07-16T16:42:53,,,,Select Product Offering Promotion  Delivery Channels selects the appropriate channel or channels to support delivery of a product offering promotion. A particular promotion may require selection of one or several delivery channels.,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.3.3 Obtain Product Offering Promotion Agreement,,b4509c908eca11e5bf18002590713bc0,,,e8cda98187ec11e5bf18002590713bc0,Obtain Product Offering Promotion Agreement,,,Obtain stakeholder agreement for the product offering promotion.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:15,,,0,0,1.2.7.2.6.3.3,01.02.07.02.06.03.03,0,2019-07-16T16:42:29,,,,Not used for this process element,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.4.1 Manage Product Offering Promotion Channel Capability,,b4509c908eca11e5bf18002590713bc0,,,e8cda98d87ec11e5bf18002590713bc0,Manage Product Offering Promotion Channel Capability,,,Ensure that the channel(s) (owned and/or contracted) are adequately trained and/or informed to manage the start of the product offering promotion.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:16,,,0,0,1.2.7.2.6.4.1,01.02.07.02.06.04.01,0,2019-07-16T16:42:16,,,,Not used for this process element,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.4.2 Manage Product Offering Promotion Channel Resources,,b4509c908eca11e5bf18002590713bc0,,,e8cda98e87ec11e5bf18002590713bc0,Manage Product Offering Promotion Channel Resources,,,Ensure  that sufficient resources are available in the selected channel(s) to support the start of a product offering promotion.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:16,,,0,0,1.2.7.2.6.4.2,01.02.07.02.06.04.02,0,2019-07-16T16:42:17,,,,Not used for this process element,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.4.3 Wrap-up Start of Product Offering Promotion,,b4509c908eca11e5bf18002590713bc0,,,e8cda98f87ec11e5bf18002590713bc0,Wrap-up Start of Product Offering Promotion,,,Wrap-up the start of the product offering promotion.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:16,,,0,0,1.2.7.2.6.4.3,01.02.07.02.06.04.03,0,2019-07-16T16:43:06,,,,Wrap-up Start of Product Offering Promotion completes the start of the product offering promotion. It is coordinated with the delivery of the associated marketing campaigns and marketing communications.,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.5.1 Develop Product Offering Promotion Metrics,,b4509c908eca11e5bf18002590713bc0,,,e8cda99b87ec11e5bf18002590713bc0,Develop Product Offering Promotion Metrics,,,Develop metrics to gauge the effectiveness of product offering promotions.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:18,,,0,0,1.2.7.2.6.5.1,01.02.07.02.06.05.01,0,2019-07-16T16:41:38,,,,Not used for this process element,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.5.2 Gather Product Offering Promotion Metrics,,b4509c908eca11e5bf18002590713bc0,,,e8cda99c87ec11e5bf18002590713bc0,Gather Product Offering Promotion Metrics,,,Gather product offering promotion metrics to gauge the effectiveness of promotion(s).,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:18,,,0,0,1.2.7.2.6.5.2,01.02.07.02.06.05.02,0,2019-07-16T16:41:55,,,,Not used for this process element,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.5.3 Analyze Product Offering Promotion Metrics,,b4509c908eca11e5bf18002590713bc0,,,e8cda99d87ec11e5bf18002590713bc0,Analyze Product Offering Promotion Metrics,,,Analyze gathered product offering promotion(s) metrics to identify any issues with the promotion(s).,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:18,,,0,0,1.2.7.2.6.5.3,01.02.07.02.06.05.03,0,2019-07-16T16:40:57,,,,Analyze Product Offering Promotion Metrics analyzes gathered product offering promotion(s) metrics to identify any issues with the promotion(s). The analysis includes identifying any established thresholds that have been crossed and the associated consequence (good or bad).  A report is produced that reflects the effectiveness of the product offering promotion(s).,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.2.7.2.6.5.4 Suggest Product Offering Promotion Change,,b4509c908eca11e5bf18002590713bc0,,,e8cda99e87ec11e5bf18002590713bc0,Suggest Product Offering Promotion Change,,,Feedback suggested marketing campaign changes to adapt it to become more effective.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2015-11-10T14:52:18,,,0,0,1.2.7.2.6.5.4,01.02.07.02.06.05.04,0,2019-07-16T16:42:57,,,,Suggest Product Offering Promotion Change feeds back suggested product offering promotion changes to adapt it to become more effective.  This is based in part on the analysis of product offering promotion metrics.,,,,,,,ATALMOR,32,32,
0.0,0.0,1.1.1.6.4.2,6c6a1773598011df88790026b9bf6441,0,3.7.4.2 Complete and Validate Customer Problem Report,Complete and Validate Customer Problem Report,b4509c908eca11e5bf18002590713bc0,,,e9c5584d2f9711e28b53002564cb911c,Complete and Validate Customer Problem Report,,,To be added,,This process is used to validate the customer problem report. Which involves root-cause analysis to determine the cause of the resolved  problem and also document the process that solved this problem.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-11-15T20:46:16,Validate whether or not a resolution has been implemented for the customer problem. And ensure that the solution to a problem affecting the customer has been documented.,Not used for this process element,0,0,1.3.7.4.2,01.03.07.04.02,0,2017-07-13T20:12:21,,,"This process element represents part of the overall enterprise, modeled in business process terms, and can be applied (ie “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,The Complete and Validate Customer Problem Report processes will notify the Update Time to restore Service processe when the analysis is complete.,,,,,,DFREED,8,8,
0.0,0.0,1.1.2.2.1.1,6c6a1773598011df88790026b9bf6441,0,4.5.1.1 Develop Overall Service Design,Develop Overall Service Design,b4509c908eca11e5bf18002590713bc0,"Develop an overall service solution design for a particular customer, including equipment on customer premises, operational methods, resource assignments and pre-order feasibility;",Not used for this process element,e9d2fad18f6e11dfad4100059a3c7800,Develop Overall Service Design,,Not used for this process element,"Develop an overall service solution design for a particular customer, including customer premises equipment, operational methods, resource assignments and pre-order feasibility;",,Not used for this process element,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2010-07-14T13:40:39,"Develop an overall service solution design for a particular customer, including customer premises equipment, operational methods, resource assignments and pre-order feasibility;",Not used for this process element,0,0,1.4.5.1.1,01.04.05.01.01,0,2017-07-13T20:12:29,,,"This process element represents part of the overall enterprise, modeled in business process terms, and can be applied (ie “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Not used for this process element,Enterprise Engineering staff,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.1.2.2.1.2,6c6a1773598011df88790026b9bf6441,0,4.5.1.2 Develop Service Implementation Plan,Develop Service Implementation Plan,b4509c908eca11e5bf18002590713bc0,"Develop an implementation plan considering training and operational support measures and needs, such as the proper parameter information for the Service Quality Management process;","Consideration of current and future service and underlying resources infrastructure, as well as expected solution results, budget, duration and risks; 
· Consideration of the time schedule according with customer requirements; 
· Ensure service and provisioning efficiency; 
· Undertaking a business assessment, ensuring an appropriate time-to-revenue as a result of the service and underlying resource investment;",e9d2fad28f6e11dfad4100059a3c7800,Develop Service Implementation Plan,,Not used for this process element,"Develop an implementation plan considering training and operational support measures and needs, such as the proper parameter information for the Service Quality Management process; 
• Consideration of current and future service and underlying resources infrastructure, as well as expected solution results, budget, duration and risks; 
• Consideration of the time schedule according with customer requirements; 
• Ensure service and provisioning efficiency; 
• Undertaking a business assessment, ensuring an appropriate time-to-revenue as a result of the service and underlying resource investment;",,"Consideration of current and future service and underlying resources infrastructure, as well as expected solution results, budget, duration and risks; 
· Consideration of the time schedule according with customer requirements; 
· Ensure service and provisioning efficiency; 
· Undertaking a business assessment, ensuring an appropriate time-to-revenue as a result of the service and underlying resource investment;",7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2010-07-14T13:40:39,"Develop an implementation plan considering training and operational support measures and needs, such as the proper parameter information for the Service Quality Management process;",Not used for this process element,0,0,1.4.5.1.2,01.04.05.01.02,0,2017-07-13T20:12:29,,,"This process element represents part of the overall enterprise, modeled in business process terms, and can be applied (ie “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Not used for this process element,Enterprise Engineering staff,,,ADMIN,ADMIN,DFREED,,,
