@BUSINESSVALUE,@DATEVALIDATED,@GID,@WHENCREATED,@TYPE,@GROUP,@CWTOTALCOMMENT,@ALTFRAMEWORXMETRICID,@MATURITY,@EGID,@SORTID,@UNITS,@NAME,@CWAVERAGERATING,@EXPORTFLAG,@TEMPLATE,@ENTRYDATE,@VALIDATED,@DESCRIPTION,@CATEGORY1,@WHENUPDATED,@CATEGORY2,@BUSINESSVALUE_MLT,@BUSINESSOBJECTS,@UNIQUEIDENTIFIER,@TXTFORMULA,@CATEGORY3,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,1899-12-30T00:00:00,313,2018-04-16T18:51:22,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,"% Revenue, For Online Channel",539bcdd3309111e880d4000d3a02ed0d,6.3.3.1,1298,,1298,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:07,Store Front Metrics,,[Channel],262cf76041a711e880d5000d3a02ed0d,"$ Revenue, For Online Channel / $ Revenue",Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,314.1,2018-04-16T18:51:22,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Transaction Completed Online,539bcdd3309111e880d4000d3a02ed0d,6.3.3.2.1,1963,,1963,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf76141a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,314.2,2018-04-16T18:51:22,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Transactions,539bcdd3309111e880d4000d3a02ed0d,6.3.3.2.2,1964,,1964,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf76341a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,314,2018-04-16T18:51:22,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Transaction Completed Online,539bcdd3309111e880d4000d3a02ed0d,6.3.3.2,1299,,1299,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:07,Store Front Metrics,,,262cf76541a711e880d5000d3a02ed0d,# Transaction Completed Online / # Transactions,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,315.1,2018-04-16T18:51:22,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Orders Completed Online,539bcdd3309111e880d4000d3a02ed0d,6.3.3.3.1,1965,,1965,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf76641a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,315,2018-04-16T18:51:22,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Orders Completed Online,539bcdd3309111e880d4000d3a02ed0d,6.3.3.3,1300,,1300,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf76941a711e880d5000d3a02ed0d,# Orders Completed Online / # Orders,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,316.1,2018-04-16T18:51:22,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Customer Who Update Customer Information Online,539bcdd3309111e880d4000d3a02ed0d,6.3.3.4.1,1967,,1967,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf76a41a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,316.2,2018-04-16T18:51:22,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Customer,539bcdd3309111e880d4000d3a02ed0d,6.3.3.4.2,1968,,1968,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf76c41a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,316,2018-04-16T18:51:22,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Customer Who Update Customer Information Online,539bcdd3309111e880d4000d3a02ed0d,6.3.3.4,1301,,1301,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf76e41a711e880d5000d3a02ed0d,# Customer Who Update Customer Information Online / # Customer,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,317.1,2018-04-16T18:51:22,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,"# Customers Who Pay Their Bill Online, With Credit Cards Or Auto-Payment",539bcdd3309111e880d4000d3a02ed0d,6.3.3.5.1,1969,,1969,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf76f41a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,317,2018-04-16T18:51:22,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,"% Customers Paying Bill Online, With Credit Cards Or Auto-Payment",539bcdd3309111e880d4000d3a02ed0d,6.3.3.5,1302,,1302,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,"[Customer_Bill], [Subscriber]",262cf77241a711e880d5000d3a02ed0d,"# Customers Who Pay Their Bill Online, With Credit Cards Or Auto-Payment / # Customer",Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,318.1,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Electronic-Billing Subscribers Still Getting Paper Bill,539bcdd3309111e880d4000d3a02ed0d,6.3.3.6.1,1971,,1971,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf77341a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,318.2,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Electronic-Billing Subscribers,539bcdd3309111e880d4000d3a02ed0d,6.3.3.6.2,1972,,1972,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf77541a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,318,2018-04-16T18:51:23,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Electronic-Billing Subscribers Still Getting Paper Customer Bill,539bcdd3309111e880d4000d3a02ed0d,6.3.3.6,1303,,1303,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,[Subscriber],262cf77741a711e880d5000d3a02ed0d,# Electronic-Billing Subscribers Still Getting Paper Bill / # Electronic-Billing Subscribers,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,319.1,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Orders Online Attempted Actually Completed,539bcdd3309111e880d4000d3a02ed0d,6.3.3.7.1,1973,,1973,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf77841a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,319.2,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Orders Online Attempted,539bcdd3309111e880d4000d3a02ed0d,6.3.3.7.2,1974,,1974,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf77a41a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,319,2018-04-16T18:51:23,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Orders Online Attempted Actually Completed,539bcdd3309111e880d4000d3a02ed0d,6.3.3.7,1304,,1304,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf77c41a711e880d5000d3a02ed0d,# Orders Online Attempted Actually Completed / # Orders Online Attempted,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,320.1,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Orders Abandoned,539bcdd3309111e880d4000d3a02ed0d,6.3.3.8.1,1975,,1975,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf77d41a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,320,2018-04-16T18:51:23,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Customer Orders Abandoned,539bcdd3309111e880d4000d3a02ed0d,6.3.3.8,1305,,1305,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,[Customer_Order],262cf78041a711e880d5000d3a02ed0d,# Orders Abandoned / # Orders,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,321.1,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Orders Online Requiring Agent Assistance,539bcdd3309111e880d4000d3a02ed0d,6.3.3.9.1,1977,,1977,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf78141a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,321.2,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Orders Online,539bcdd3309111e880d4000d3a02ed0d,6.3.3.9.2,1978,,1978,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:42,Store Front Metrics,,,262cf78341a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,321,2018-04-16T18:51:23,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Orders Online Requiring Agent Assistance,539bcdd3309111e880d4000d3a02ed0d,6.3.3.9,1306,,1306,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf78541a711e880d5000d3a02ed0d,# Orders Online Requiring Agent Assistance / # Orders Online,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,322.1,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Orders Online From New Customers,539bcdd3309111e880d4000d3a02ed0d,6.3.3.10.1,1979,,1979,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Store Front Metrics,,,262cf78641a711e880d5000d3a02ed0d,,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,322,2018-04-16T18:51:23,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Orders Online From New Customers,539bcdd3309111e880d4000d3a02ed0d,6.3.3.10,1307,,1307,0.0,0,0,2015-06-15T00:00:00,0,This is calculated using the formula: New customer online orders / total customer online orders.,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf78941a711e880d5000d3a02ed0d,# Orders Online From New Customers / # Orders Online,Online Store (also called Self-service Portal),DFREED,DFREED,DFREED
,1899-12-30T00:00:00,323,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Ringtones Sold,539bcd16309111e880d4000d3a02ed0d,6.3.4.1,1308,,1308,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf78a41a711e880d5000d3a02ed0d,,Top 10 best selling online orders or upgrades,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,324,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Accessories Sold,539bcd16309111e880d4000d3a02ed0d,6.3.4.2,1309,,1309,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf78b41a711e880d5000d3a02ed0d,,Top 10 best selling online orders or upgrades,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,325,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Plan Upgrades Sold,539bcd16309111e880d4000d3a02ed0d,6.3.4.3,1310,,1310,0.0,0,0,2015-06-15T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:08,Store Front Metrics,,,262cf78c41a711e880d5000d3a02ed0d,,Top 10 best selling online orders or upgrades,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,330.1,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Pre-Paid Subscribers Who Topped-Up In Period,539bcdd3309111e880d4000d3a02ed0d,6.4.1.1.1,1990,,1990,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf78d41a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,330.2,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Pre-Paid Subscribers,539bcdd3309111e880d4000d3a02ed0d,6.4.1.1.2,1991,,1991,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf78f41a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,330,2018-04-16T18:51:23,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Prepaid Subscribers Who Topped-Up In Period,539bcdd3309111e880d4000d3a02ed0d,6.4.1.1,1315,,1315,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Prepaid Sales,,[Subscriber],262cf79141a711e880d5000d3a02ed0d,# Pre-Paid Subscribers Who Topped-Up In Period / # Pre-Paid Subscribers,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,331.1,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,$ Top-Up Value,539bcdd3309111e880d4000d3a02ed0d,6.4.1.2.1,1992,,1992,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf79241a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,331.2,2018-04-16T18:51:23,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Top-Ups,539bcdd3309111e880d4000d3a02ed0d,6.4.1.2.2,1993,,1993,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf79441a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,331,2018-04-16T18:51:24,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,$ Average Top-Up Value,539bcdd3309111e880d4000d3a02ed0d,6.4.1.2,1316,,1316,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Prepaid Sales,,[Top-Up],262cf79641a711e880d5000d3a02ed0d,$ Top-Up Value / # Top-Ups,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,332.1,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Days Top-Up Time Duration Since Previous Top-Up,539bcdd3309111e880d4000d3a02ed0d,6.4.1.3.1,1994,,1994,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf79741a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,332,2018-04-16T18:51:24,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,Average frequency of top up,539bcdd3309111e880d4000d3a02ed0d,6.4.1.3,1317,,1317,0.0,0,0,2015-06-15T00:00:00,0,"This is another critical measure for pre-paid operators. Increasing both how often and how much subscribers top up is one of the keys to increasing ARPU particularly in the low ARPU, highly pre-paid world that many providers operate in.",Sales and Marketing Analytics,2021-07-28T20:46:08,Prepaid Sales,,,262cf79a41a711e880d5000d3a02ed0d,# Days Top-Up Time Duration Since Previous Top-Up / # Top-Ups,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,333.1,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Top-Ups Successful,539bcdd3309111e880d4000d3a02ed0d,6.4.1.4.1,1996,,1996,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf79b41a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,333,2018-04-16T18:51:24,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Top-Ups Successful,539bcdd3309111e880d4000d3a02ed0d,6.4.1.4,1318,,1318,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Prepaid Sales,,[Top-Up],262cf79e41a711e880d5000d3a02ed0d,# Top-Ups Successful / # Top-Ups,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,334.1,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Top-Ups Attempted But Failed,539bcdd3309111e880d4000d3a02ed0d,6.4.1.5.1,1998,,1998,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf79f41a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,334.2,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Top-Ups Attempted,539bcdd3309111e880d4000d3a02ed0d,6.4.1.5.2,1999,,1999,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:43,Prepaid Sales,,,262cf7a141a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,334,2018-04-16T18:51:24,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,% Top-Ups Attempted But Failed,539bcdd3309111e880d4000d3a02ed0d,6.4.1.5,1319,,1319,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Prepaid Sales,,[Top-Up],262cf7a341a711e880d5000d3a02ed0d,# Top-Ups Attempted But Failed / # Top-Ups Attempted,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,335.1,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,$ Top-Up Voucher Value,539bcdd3309111e880d4000d3a02ed0d,6.4.1.6.1,2000,,2000,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:44,Prepaid Sales,,,262cf7a441a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,335.2,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Top-Up Vouchers,539bcdd3309111e880d4000d3a02ed0d,6.4.1.6.2,2001,,2001,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:44,Prepaid Sales,,,262cf7a641a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,335,2018-04-16T18:51:24,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,$ Average Top-Up Voucher Value,539bcdd3309111e880d4000d3a02ed0d,6.4.1.6,1320,,1320,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Prepaid Sales,,[Top-Up],262cf7a841a711e880d5000d3a02ed0d,$ Top-Up Voucher Value / # Top-Up Vouchers,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,336.1,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Seconds Top-Up Activation Time,539bcdd3309111e880d4000d3a02ed0d,6.4.1.7.1,2002,,2002,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:44,Prepaid Sales,,,262cf7a941a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,336.2,2018-04-16T18:51:24,94e8408331e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Top-Up Activations,539bcdd3309111e880d4000d3a02ed0d,6.4.1.7.2,2003,,2003,0.0,0,0,2016-03-28T00:00:00,0,,Sales and Marketing Analytics,2021-07-28T20:46:44,Prepaid Sales,,,262cf7ab41a711e880d5000d3a02ed0d,,Top Up Analysis,DFREED,DFREED,DFREED
,1899-12-30T00:00:00,336,2018-04-16T18:51:24,94e8407f31e511e880d4000d3a02ed0d,539bcd14309111e880d4000d3a02ed0d,0.0,# Seconds Average Top-Up Activation Time,539bcdd3309111e880d4000d3a02ed0d,6.4.1.7,1321,,1321,0.0,0,0,2015-06-15T00:00:00,0,"INCLUDES: Total number of SO orders - number of  SO orders successfully closed on initial completion, applies for each defect type during process flow from Order to Activation; 
EXCLUDES: rework in sales",Sales and Marketing Analytics,2021-07-28T20:46:08,Prepaid Sales,,[Top-Up],262cf7ad41a711e880d5000d3a02ed0d,# Seconds Top-Up Activation Time / # Top-Up Activations,Top Up Analysis,DFREED,DFREED,DFREED
